"ROI","Phase","Feature","Beta","SE","T","Df","Pvalue","Pfdr"
"RH_AMYG","Epoch","MemoryDetail",-0.00275176843958288,0.0164813073485051,-0.166962995191791,22.3909572117736,0.868897830309291,0.928037473209924
"RH_ContA_Cingm_1","Epoch","MemoryDetail",-0.0260133242884472,0.0148023559137455,-1.75737730129102,25.2216625126052,0.0909874028637309,0.181974805727462
"RH_ContA_IPS_1","Epoch","MemoryDetail",-0.054997758537657,0.0449750019810655,-1.22285172018027,24.4090703226063,0.233061671460681,0.365727545984454
"RH_ContA_IPS_2","Epoch","MemoryDetail",0.0135342062212337,0.0346291311146523,0.390832971708813,27.4445164957956,0.698938267243929,0.78052550718509
"RH_ContA_PFCd_1","Epoch","MemoryDetail",0.0411167424321082,0.0206941722401953,1.98687543308667,25.3288145336071,0.0578540325475888,0.129694754282507
"RH_ContA_PFCl_1","Epoch","MemoryDetail",0.00824927178587619,0.0197788259212575,0.417075908282818,24.9604535281259,0.680188284443637,0.774802475660272
"RH_ContA_PFCl_2","Epoch","MemoryDetail",-0.0647169072536782,0.0340965449402311,-1.89804883066957,24.2242352083627,0.0696681808915942,0.15119477555197
"RH_ContB_IPL_1","Epoch","MemoryDetail",-0.258343900162911,0.0445759528031303,-5.79558896483687,24.7405353087928,0.00000503215536857272,0.000128319961898604
"RH_ContB_IPL_2","Epoch","MemoryDetail",-0.0527349303010056,0.0322970573913837,-1.63280913372233,27.7833914211609,0.113792858093751,0.214942065288197
"RH_ContB_PFCld_1","Epoch","MemoryDetail",-0.0788047234900243,0.0205483023073716,-3.83509655986294,23.9664354268505,0.000799973934900901,0.0040798670679946
"RH_ContB_PFCld_2","Epoch","MemoryDetail",-0.0837844624440035,0.0209293349245292,-4.00320711318007,24.8724658945741,0.000495160927257248,0.00315665091126495
"RH_ContB_PFCld_3","Epoch","MemoryDetail",-0.103749661021561,0.0205242880515088,-5.05497003166132,23.5957498057978,0.0000379067409324309,0.000372138532181944
"RH_ContB_PFClv_1","Epoch","MemoryDetail",-0.117910386995411,0.0216926582548079,-5.43549737475247,25.9433553416641,0.0000107630276566548,0.000199605240177962
"RH_ContB_PFClv_2","Epoch","MemoryDetail",-0.220911584221213,0.0391794156739617,-5.63846041144584,25.7033598935023,0.00000654549631420469,0.000146709493455959
"RH_ContB_PFCmp_1","Epoch","MemoryDetail",-0.0931433422498336,0.0169850225689535,-5.48385154460071,23.1592133529361,0.0000138357181488313,0.000235207208530133
"RH_ContB_Temp_1","Epoch","MemoryDetail",-0.080016805874812,0.0162093992079499,-4.93644488905967,26.3792602090066,0.0000383083783128472,0.000372138532181944
"RH_ContB_Temp_2","Epoch","MemoryDetail",-0.031896090489701,0.0342915095861763,-0.930145417178107,26.1808223230831,0.360793631547978,0.48742980685952
"RH_ContC_Cingp_1","Epoch","MemoryDetail",-0.111859943079558,0.0208470587661215,-5.36574220538682,21.7413658932266,0.00002268656913635,0.000282039137688735
"RH_ContC_pCun_1","Epoch","MemoryDetail",-0.0875375868151398,0.0374170848716292,-2.33950846559705,26.0127079187189,0.0272593469065095,0.0731698259069465
"RH_ContC_pCun_2","Epoch","MemoryDetail",-0.0464564781547709,0.0179939289082729,-2.58178624532701,24.1763103654801,0.0163115283509491,0.0489345850528474
"RH_DefaultA_IPL_1","Epoch","MemoryDetail",-0.0982711061403553,0.0304034418306607,-3.23223622798036,26.5638089063913,0.00326928592438965,0.0128256601649132
"RH_DefaultA_pCunPCC_1","Epoch","MemoryDetail",-0.083933604863862,0.0164428610582265,-5.10456206901227,21.6513940015294,0.0000428528744096847,0.000380086364329378
"RH_DefaultA_PFCd_1","Epoch","MemoryDetail",-0.0664751641476199,0.0224988007151209,-2.9546092251461,21.6755330363015,0.00740000933279329,0.0239619349823783
"RH_DefaultA_PFCm_1","Epoch","MemoryDetail",-0.134241410848105,0.0184201579988391,-7.28774480960287,22.9785628573683,0.000000205548032196877,0.000041931798568163
"RH_DefaultA_PFCm_2","Epoch","MemoryDetail",-0.0420835271707811,0.0160938816978216,-2.61487737768554,25.4413689875266,0.0147962869573528,0.0450513811835815
"RH_DefaultA_PFCm_3","Epoch","MemoryDetail",-0.12804778055771,0.0259393931186308,-4.93642160293029,25.3658544900964,0.0000423284367352072,0.000380086364329378
"RH_DefaultB_AntTemp_1","Epoch","MemoryDetail",-0.0362285917326167,0.0164289425141065,-2.20516881725708,25.3929609050962,0.0367115877268265,0.0912368037741949
"RH_DefaultB_PFCd_1","Epoch","MemoryDetail",-0.111272805946483,0.0253942783044592,-4.38180619320628,25.1290045317013,0.000183181124118896,0.00128858445931913
"RH_DefaultB_PFCv_1","Epoch","MemoryDetail",-0.0577403314124405,0.0253594362945025,-2.2768775591813,24.4709024455252,0.0318136734551206,0.0804172539132
"RH_DefaultB_Temp_1","Epoch","MemoryDetail",-0.118958513187162,0.0382657698828584,-3.10874480119765,23.5306710000675,0.00485817775371602,0.017087383823415
"RH_DefaultC_IPL_1","Epoch","MemoryDetail",0.0629073208056242,0.048329421733686,1.30163611624132,26.9246116264828,0.204068257007315,0.337725092865202
"RH_DefaultC_PHC_1","Epoch","MemoryDetail",0.0576098941248199,0.0185293415224849,3.10911718340944,25.7724829828584,0.0045371148637933,0.0163133763377463
"RH_DefaultC_Rsp_1","Epoch","MemoryDetail",0.00675501498516535,0.0359943375188974,0.187668823787044,24.0376101806882,0.852711451156774,0.91554282124201
"RH_DorsAttnA_ParOcc_1","Epoch","MemoryDetail",0.0658966001759355,0.0208058398653581,3.16721654123916,28.567128551574,0.00364639005979236,0.0135247922217753
"RH_DorsAttnA_SPL_1","Epoch","MemoryDetail",0.148236616861357,0.0389388141971554,3.80691143060506,27.5279850494613,0.00071839894368507,0.00407092734754873
"RH_DorsAttnA_SPL_2","Epoch","MemoryDetail",0.09841199802234,0.0435063780964417,2.26201311918422,27.0804302820948,0.0319303802302412,0.0804172539132
"RH_DorsAttnA_SPL_3","Epoch","MemoryDetail",0.0387693422509444,0.0252679421718934,1.53432922978861,25.9945395977899,0.137031280922898,0.254130739166101
"RH_DorsAttnA_SPL_4","Epoch","MemoryDetail",0.114958028737191,0.0269410949499511,4.26701397811599,26.2631648761451,0.000228304099109692,0.00155246787394591
"RH_DorsAttnA_TempOcc_1","Epoch","MemoryDetail",0.111048043011499,0.0188542242191664,5.88982297657267,28.4527026612931,0.00000231698089535098,0.00009203643774943
"RH_DorsAttnB_FEF_1","Epoch","MemoryDetail",0.0101255927013611,0.0205673471446674,0.492313988291213,26.9475698947132,0.626484569905201,0.722050012772096
"RH_DorsAttnB_PostC_1","Epoch","MemoryDetail",-0.0150032107685213,0.0265165433017277,-0.565805678281745,28.3218077081862,0.575981742598042,0.683141136569771
"RH_DorsAttnB_PostC_2","Epoch","MemoryDetail",0.0250012886075925,0.029898424084571,0.836207571906585,27.6107848361238,0.41021686834709,0.519777895296935
