"ROI","Phase","Feature","Beta","SE","T","Df","Pvalue","Pfdr"
"LH_SalVentAttnA_ParMed_1","Epoch","Scene",0.00681219820099834,0.0235222653932847,0.289606383020537,3713.41134742734,0.772133551563519,0.881412888891318
"LH_SalVentAttnA_ParOper_1","Epoch","Sound",-0.004191199268399,0.0464844597180628,-0.0901634501900084,27.6049684106254,0.928808363775775,0.958567822311592
"LH_SalVentAttnA_ParOper_1","Epoch","Color",0.00963894010039762,0.0312272186800292,0.308671105139506,3704.48017678362,0.757589082671161,0.876454666530719
"LH_SalVentAttnA_ParOper_1","Epoch","Scene",0.0791090022507634,0.0332229982348433,2.38115180609426,3712.56008312519,0.0173087311213454,0.0674709773647351
"LH_SalVentAttnB_Ins_1","Epoch","Sound",-0.00907950027592208,0.0342894978239032,-0.264789537675665,24.9246256593871,0.793349069898698,0.892517703636036
"LH_SalVentAttnB_Ins_1","Epoch","Color",-0.0223506202434078,0.0227789576453373,-0.9811959173638,3702.47115995354,0.326560246469691,0.525933870630134
"LH_SalVentAttnB_Ins_1","Epoch","Scene",-0.0395107621615219,0.0326751679109127,-1.20919844296581,24.5731723554408,0.238092718699525,0.431428432319618
"LH_SalVentAttnB_IPL_1","Epoch","Sound",0.16170558992653,0.0607910335274982,2.6600236999324,27.4185857773737,0.0128979942309699,0.0539017399040948
"LH_SalVentAttnB_IPL_1","Epoch","Color",0.000938957564293701,0.0406997231914711,0.0230703673309126,3702.34921515049,0.981595386085777,0.986430831337431
"LH_SalVentAttnB_IPL_1","Epoch","Scene",0.208466609183196,0.0433063493008698,4.81376547662512,3709.49691610258,0.00000154018806560371,0.000058912193509342
"LH_SalVentAttnB_PFCl_1","Epoch","Sound",-0.0140203248431998,0.0409393186961176,-0.342466003092754,26.963174235919,0.734655581222726,0.859673452597148
"LH_SalVentAttnB_PFCl_1","Epoch","Color",-0.0728830953183986,0.029524372010517,-2.46857393926742,3708.54479118721,0.0136100343392099,0.0551611987787846
"LH_SalVentAttnB_PFCl_1","Epoch","Scene",-0.035777949761687,0.0314031381573094,-1.13931128737716,3717.9606597881,0.254646739220398,0.453034315124662
"LH_SalVentAttnB_PFCmp_1","Epoch","Sound",-0.00164216226413783,0.0408471029611676,-0.0402026617578974,28.3416776112438,0.968213428992809,0.981037447919866
"LH_SalVentAttnB_PFCmp_1","Epoch","Color",-0.101053798599776,0.0265939817471128,-3.79987470701889,3710.33264410188,0.000147091055196192,0.00222219805098581
"LH_SalVentAttnB_PFCmp_1","Epoch","Scene",-0.111434750727247,0.0282768026590807,-3.94085399508425,3721.20728501853,0.000082683052552994,0.00148829494595389
"LH_SomMotA_1","Epoch","Sound",-0.0195163365004915,0.028156590093046,-0.69313565442399,30.0900480665038,0.493540222043137,0.681820803364334
"LH_SomMotA_1","Epoch","Color",-0.00345770158837755,0.0223789807108616,-0.154506661096471,3712.37696069186,0.877218658389597,0.938562620514744
"LH_SomMotA_1","Epoch","Scene",0.0629814834332076,0.0237976177336977,2.6465457231051,3721.95555952401,0.00816609293861024,0.0413028832928055
"LH_SomMotA_2","Epoch","Sound",-0.0369562332445409,0.053150142184997,-0.695317674144862,26.7866029366211,0.492844661867718,0.681820803364334
"LH_SomMotA_2","Epoch","Color",0.0214947014682774,0.0304792101424119,0.705225016260097,3709.10308507701,0.480714498991329,0.675686962375431
"LH_SomMotA_2","Epoch","Scene",0.0686215995983067,0.0324029913886772,2.117755079313,3719.6623156084,0.0342619810065703,0.10698128763276
"LH_SomMotA_3","Epoch","Sound",-0.0982935266454693,0.0723171225516455,-1.3592012953125,28.7935383939956,0.184634156840979,0.354497010014158
"LH_SomMotA_3","Epoch","Color",-0.000301952155789619,0.0412533884449971,-0.00731945101169593,3710.93061087477,0.994160368624971,0.994160368624971
"LH_SomMotA_3","Epoch","Scene",0.102714740743876,0.0438450722425736,2.34267468361336,3721.14821454272,0.0191984885997218,0.0725276235989491
"LH_SomMotA_4","Epoch","Sound",-0.026427569393828,0.0349880188243958,-0.755331975967758,27.592712764359,0.456449470850954,0.660394979103508
"LH_SomMotA_4","Epoch","Color",0.0163348318980364,0.0206122059210777,0.792483442120701,3706.53691656358,0.428129560972574,0.631772680304737
"LH_SomMotA_4","Epoch","Scene",0.0674009240505631,0.0219198899652117,3.07487510920597,3717.38568173094,0.00212120243745087,0.0152726575496463
"LH_SomMotA_5","Epoch","Sound",-0.00136052731971429,0.039501536159611,-0.0344423901444468,29.1803371067555,0.972758909406766,0.982390185737526
"LH_SomMotA_5","Epoch","Color",0.0342184322495072,0.0314940959307942,1.0865030805996,3710.98279186445,0.277327046335208,0.481095404474526
"LH_SomMotA_5","Epoch","Scene",0.0970220747911128,0.0334947917868362,2.89663167362167,3719.96804539571,0.00379393173709611,0.0241715472716504
"LH_SomMotA_6","Epoch","Sound",-0.0115137494549867,0.0271372138932296,-0.424278980896385,31.0186235352996,0.674290626263269,0.822259976288969
"LH_SomMotA_6","Epoch","Color",0.0116359499786813,0.0220518969704947,0.527662087041771,3708.8270929337,0.597765456269912,0.768555586632744
"LH_SomMotA_6","Epoch","Scene",0.0748212180663811,0.0234579926203177,3.18958315306043,3715.80836463439,0.00143662955285155,0.0115686485045414
"LH_SomMotA_7","Epoch","Sound",-0.00533814410933405,0.0323002694829875,-0.165266240646866,30.2978064311371,0.869832227814687,0.935566473501913
"LH_SomMotA_7","Epoch","Color",0.0235184518723583,0.024897578913306,0.94460798595117,3713.97745688276,0.344920494438489,0.544049852052462
"LH_SomMotA_7","Epoch","Scene",0.0697562520640503,0.0264711240361169,2.63518284938999,3724.25216284064,0.00844404469918886,0.0423586504582261
"LH_SomMotA_8","Epoch","Sound",-0.0230340781905824,0.0530158396729121,-0.43447540079897,28.6562728382475,0.667197419800569,0.819857171728835
"LH_SomMotA_8","Epoch","Color",0.0270312941823215,0.0331836853938058,0.814595903424497,3706.31067008126,0.415355992561024,0.620831631917511
"LH_SomMotA_8","Epoch","Scene",0.093940285408004,0.03529309322371,2.66171867715167,3716.88953308878,0.00780774064783741,0.0404943836989534
